game,total_sec,success
20182019_695.html.csv,147,0
20182019_696.html.csv,49,0
20182019_697.html.csv,149,-1
20182019_698.html.csv,125,-1
20182019_699.html.csv,204,-1
20182019_70.html.csv,115,1
20182019_700.html.csv,78,0
20182019_702.html.csv,292,-1
20182019_703.html.csv,147,-1
20182019_705.html.csv,42,1
20182019_706.html.csv,177,-1
20182019_707.html.csv,73,-1
20182019_708.html.csv,222,-1
20182019_709.html.csv,180,0
20182019_71.html.csv,73,0
20182019_711.html.csv,274,0
20182019_714.html.csv,270,-1
20182019_715.html.csv,95,0
20182019_718.html.csv,143,-1
20182019_72.html.csv,152,0
20182019_720.html.csv,204,1
20182019_721.html.csv,288,1
20182019_722.html.csv,119,1
20182019_725.html.csv,133,-1
20182019_726.html.csv,173,-1
20182019_727.html.csv,129,-1
20182019_728.html.csv,96,-1
20182019_729.html.csv,155,-1
20182019_73.html.csv,111,-1
20182019_732.html.csv,145,1
20182019_733.html.csv,106,-1
20182019_734.html.csv,72,-1
20182019_735.html.csv,130,0
20182019_737.html.csv,105,-1
20182019_739.html.csv,53,0
20182019_740.html.csv,122,1
20182019_742.html.csv,88,0
20182019_743.html.csv,170,-1
20182019_745.html.csv,75,0
20182019_746.html.csv,70,0
20182019_747.html.csv,148,0
20182019_748.html.csv,107,0
20182019_750.html.csv,176,-1
20182019_751.html.csv,155,-1
20182019_753.html.csv,114,0
20182019_754.html.csv,82,-1
20182019_755.html.csv,173,-1
20182019_756.html.csv,197,-1
20182019_757.html.csv,83,-1
20182019_759.html.csv,97,0
20182019_76.html.csv,282,-1
20182019_760.html.csv,90,1
20182019_761.html.csv,26,0
20182019_763.html.csv,60,1
20182019_764.html.csv,204,1
20182019_765.html.csv,135,-1
20182019_766.html.csv,24,0
20182019_768.html.csv,150,0
20182019_77.html.csv,137,-1
20182019_771.html.csv,118,0
20182019_774.html.csv,107,0
20182019_775.html.csv,116,0
20182019_776.html.csv,78,0
20182019_777.html.csv,38,0
20182019_779.html.csv,82,0
20182019_780.html.csv,0,0
20182019_781.html.csv,177,-1
20182019_782.html.csv,189,-1
20182019_784.html.csv,82,0
20182019_785.html.csv,27,0
20182019_786.html.csv,158,1
20182019_787.html.csv,72,-1
20182019_788.html.csv,40,-1
20182019_791.html.csv,62,0
20182019_792.html.csv,173,0
20182019_793.html.csv,124,-1
20182019_794.html.csv,91,-1
20182019_795.html.csv,139,0
20182019_796.html.csv,165,1
20182019_798.html.csv,171,0
20182019_8.html.csv,152,1
20182019_802.html.csv,75,0
20182019_804.html.csv,85,1
20182019_806.html.csv,60,1
20182019_807.html.csv,122,0
20182019_808.html.csv,120,0
20182019_809.html.csv,59,-1
20182019_810.html.csv,299,1
20182019_811.html.csv,122,0
20182019_813.html.csv,128,-1
20182019_814.html.csv,180,1
20182019_817.html.csv,244,-1
20182019_819.html.csv,120,-1
20182019_82.html.csv,128,-1
20182019_821.html.csv,49,0
20182019_823.html.csv,102,1
20182019_825.html.csv,355,0
20182019_826.html.csv,112,1
20182019_829.html.csv,242,-1
20182019_83.html.csv,87,0
20182019_830.html.csv,123,1
20182019_833.html.csv,117,-1
20182019_834.html.csv,112,1
20182019_836.html.csv,139,0
20182019_837.html.csv,86,-1
20182019_839.html.csv,149,0
20182019_840.html.csv,145,0
20182019_844.html.csv,155,1
20182019_845.html.csv,93,0
20182019_847.html.csv,58,0
20182019_85.html.csv,283,1
20182019_851.html.csv,176,0
20182019_854.html.csv,71,-1
20182019_855.html.csv,208,1
20182019_856.html.csv,79,0
20182019_857.html.csv,199,-1
20182019_858.html.csv,168,0
20182019_859.html.csv,161,-1
20182019_86.html.csv,285,0
20182019_860.html.csv,123,-1
20182019_861.html.csv,138,0
20182019_864.html.csv,102,0
20182019_865.html.csv,180,-1
20182019_866.html.csv,97,-1
20182019_87.html.csv,318,0
20182019_870.html.csv,62,0
20182019_871.html.csv,119,0
20182019_872.html.csv,58,0
20182019_874.html.csv,110,-1
20182019_875.html.csv,60,-1
20182019_876.html.csv,106,0
20182019_879.html.csv,60,0
20182019_88.html.csv,51,-1
20182019_881.html.csv,141,0
20182019_887.html.csv,299,-1
20182019_888.html.csv,178,-1
20182019_889.html.csv,91,0
20182019_89.html.csv,151,-1
20182019_891.html.csv,145,-1
20182019_892.html.csv,89,1
20182019_893.html.csv,82,0
20182019_894.html.csv,172,-1
20182019_896.html.csv,105,-1
20182019_898.html.csv,184,0
20182019_90.html.csv,157,-1
20182019_902.html.csv,92,0
20182019_904.html.csv,135,1
20182019_905.html.csv,326,0
20182019_906.html.csv,189,-1
20182019_907.html.csv,121,-1
20182019_908.html.csv,183,-1
20182019_91.html.csv,78,-1
20182019_910.html.csv,143,-1
20182019_912.html.csv,100,0
20182019_914.html.csv,317,1
20182019_917.html.csv,0,0
20182019_918.html.csv,55,-1
20182019_919.html.csv,142,0
20182019_920.html.csv,93,0
20182019_922.html.csv,94,-1
20182019_923.html.csv,119,-1
20182019_924.html.csv,109,1
20182019_925.html.csv,106,1
20182019_927.html.csv,103,0
20182019_929.html.csv,223,1
20182019_93.html.csv,117,-1
20182019_930.html.csv,108,0
20182019_932.html.csv,265,-1
20182019_933.html.csv,276,0
20182019_936.html.csv,49,0
20182019_937.html.csv,199,-1
20182019_941.html.csv,110,0
20182019_942.html.csv,115,-1
20182019_943.html.csv,85,0
20182019_944.html.csv,106,-1
20182019_945.html.csv,87,-1
20182019_946.html.csv,160,-1
20182019_95.html.csv,311,-1
20182019_950.html.csv,161,-1
20182019_952.html.csv,64,-1
20182019_953.html.csv,233,1
20182019_954.html.csv,218,0
20182019_955.html.csv,209,-1
20182019_956.html.csv,71,1
20182019_957.html.csv,67,-1
20182019_958.html.csv,274,0
20182019_959.html.csv,0,0
20182019_961.html.csv,118,-1
20182019_962.html.csv,116,0
20182019_963.html.csv,50,0
20182019_964.html.csv,342,0
20182019_968.html.csv,249,0
20182019_969.html.csv,108,0
20182019_970.html.csv,175,-1
20182019_973.html.csv,45,-1
20182019_975.html.csv,74,-1
20182019_976.html.csv,194,1
20182019_977.html.csv,204,0
20182019_978.html.csv,122,-1
20182019_98.html.csv,178,-1
20182019_980.html.csv,99,0
20182019_983.html.csv,0,0
20182019_984.html.csv,246,0
20182019_987.html.csv,67,-1
20182019_989.html.csv,258,1
20182019_99.html.csv,96,1
20182019_992.html.csv,282,-1
20182019_993.html.csv,88,-1
20182019_994.html.csv,122,-1
20182019_995.html.csv,134,-1
20182019_996.html.csv,136,-1
20182019_997.html.csv,68,-1
20182019_998.html.csv,93,0
20192020_1.html.csv,112,0
20192020_10.html.csv,70,0
20192020_100.html.csv,205,-1
20192020_1000.html.csv,186,1
20192020_1003.html.csv,136,-1
20192020_1004.html.csv,99,1
20192020_1006.html.csv,56,1
20192020_1007.html.csv,57,-1
20192020_1008.html.csv,135,-1
20192020_1009.html.csv,169,0
20192020_1011.html.csv,95,0
20192020_1013.html.csv,356,-1
20192020_1014.html.csv,82,0
20192020_1016.html.csv,247,0
20192020_1017.html.csv,106,0
20192020_1019.html.csv,54,0
20192020_102.html.csv,117,-1
20192020_1020.html.csv,193,-1
20192020_1021.html.csv,84,-1
20192020_1023.html.csv,133,0
20192020_1024.html.csv,96,0
20192020_1028.html.csv,178,-1
20192020_1030.html.csv,136,1
20192020_1032.html.csv,99,-1
20192020_1033.html.csv,131,0
20192020_1036.html.csv,56,1
20192020_1038.html.csv,142,1
20192020_1039.html.csv,185,0
20192020_104.html.csv,173,-1
20192020_1040.html.csv,101,0
20192020_1042.html.csv,118,0
20192020_1043.html.csv,102,-1
20192020_1044.html.csv,120,0
20192020_1046.html.csv,50,0
20192020_1047.html.csv,161,-1
20192020_1048.html.csv,191,1
20192020_1050.html.csv,231,0
20192020_1051.html.csv,83,0
20192020_1052.html.csv,104,-1
20192020_1053.html.csv,98,-1
20192020_1054.html.csv,137,-1
20192020_1055.html.csv,199,-1
20192020_1056.html.csv,151,0
20192020_1058.html.csv,34,-1
20192020_1061.html.csv,178,0
20192020_1062.html.csv,29,-1
20192020_1063.html.csv,117,1
20192020_1064.html.csv,100,0
20192020_1065.html.csv,107,1
20192020_1067.html.csv,105,-1
20192020_1069.html.csv,86,0
20192020_1070.html.csv,78,0
20192020_1071.html.csv,124,0
20192020_1072.html.csv,86,-1
20192020_1073.html.csv,153,0
20192020_1075.html.csv,151,0
20192020_1076.html.csv,276,0
20192020_1079.html.csv,0,0
20192020_108.html.csv,75,-1
20192020_1080.html.csv,134,-1
20192020_1081.html.csv,36,1
20192020_1082.html.csv,122,0
20192020_109.html.csv,130,-1
20192020_11.html.csv,116,-1
20192020_111.html.csv,105,0
20192020_112.html.csv,207,0
20192020_113.html.csv,88,0
20192020_114.html.csv,268,1
20192020_117.html.csv,203,-1
20192020_118.html.csv,193,-1
20192020_12.html.csv,115,0
20192020_120.html.csv,136,-1
20192020_123.html.csv,78,0
20192020_124.html.csv,92,0
20192020_125.html.csv,70,0
20192020_126.html.csv,128,-1
20192020_128.html.csv,54,0
20192020_131.html.csv,121,0
20192020_132.html.csv,143,1
20192020_133.html.csv,115,0
20192020_135.html.csv,63,-1
20192020_137.html.csv,179,-1
20192020_14.html.csv,52,0
20192020_140.html.csv,136,0
20192020_141.html.csv,112,1
20192020_142.html.csv,226,-1
20192020_143.html.csv,152,-1
20192020_144.html.csv,305,0
20192020_145.html.csv,131,0
20192020_146.html.csv,148,1
20192020_149.html.csv,179,-1
20192020_150.html.csv,283,0
20192020_152.html.csv,135,0
20192020_154.html.csv,98,1
20192020_156.html.csv,93,-1
20192020_157.html.csv,117,-1
20192020_158.html.csv,100,0
20192020_159.html.csv,161,0
20192020_16.html.csv,170,1
20192020_162.html.csv,146,-1
20192020_165.html.csv,99,-1
20192020_166.html.csv,192,-1
20192020_169.html.csv,152,-1
20192020_170.html.csv,113,-1
20192020_173.html.csv,154,0
20192020_174.html.csv,82,-1
20192020_176.html.csv,333,0
20192020_181.html.csv,85,-1
20192020_182.html.csv,341,0
20192020_183.html.csv,82,0
20192020_184.html.csv,106,-1
20192020_186.html.csv,62,-1
20192020_187.html.csv,119,-1
20192020_188.html.csv,114,1
20192020_19.html.csv,75,1
20192020_190.html.csv,92,0
20192020_191.html.csv,116,1
20192020_194.html.csv,69,1
20192020_195.html.csv,120,1
20192020_197.html.csv,118,1
20192020_199.html.csv,259,-1
20192020_200.html.csv,120,0
20192020_201.html.csv,93,0
20192020_203.html.csv,40,0
20192020_205.html.csv,100,0
20192020_207.html.csv,28,0
20192020_21.html.csv,90,0
20192020_210.html.csv,139,-1
20192020_211.html.csv,166,-1
20192020_212.html.csv,328,-1
20192020_217.html.csv,168,1
20192020_218.html.csv,105,0
20192020_220.html.csv,19,-1
20192020_224.html.csv,59,0
20192020_227.html.csv,80,0
20192020_228.html.csv,160,0
20192020_231.html.csv,175,1
20192020_233.html.csv,141,-1
20192020_234.html.csv,167,1
20192020_235.html.csv,341,-1
20192020_236.html.csv,125,-1
20192020_24.html.csv,107,0
20192020_241.html.csv,119,-1
20192020_242.html.csv,63,1
20192020_243.html.csv,163,-1
20192020_246.html.csv,108,0
20192020_247.html.csv,102,0
20192020_248.html.csv,88,-1
20192020_249.html.csv,50,0
20192020_25.html.csv,115,-1
20192020_250.html.csv,108,-1
20192020_252.html.csv,92,0
20192020_254.html.csv,86,0
20192020_256.html.csv,183,1
20192020_258.html.csv,127,-1
20192020_259.html.csv,81,0
20192020_26.html.csv,131,-1
20192020_260.html.csv,59,0
20192020_265.html.csv,63,0
20192020_266.html.csv,21,0
20192020_268.html.csv,128,1
20192020_27.html.csv,29,0
20192020_270.html.csv,100,1
20192020_272.html.csv,99,1
20192020_273.html.csv,100,1
20192020_277.html.csv,102,-1
20192020_278.html.csv,132,1
20192020_279.html.csv,121,-1
20192020_28.html.csv,123,-1
20192020_281.html.csv,86,-1
20192020_282.html.csv,148,-1
20192020_284.html.csv,93,-1
20192020_285.html.csv,46,0
20192020_286.html.csv,108,1
20192020_288.html.csv,135,1
20192020_289.html.csv,121,0
20192020_29.html.csv,111,0
20192020_291.html.csv,116,0
20192020_292.html.csv,108,0
20192020_293.html.csv,118,1
20192020_294.html.csv,100,-1
20192020_295.html.csv,38,0
20192020_296.html.csv,208,-1
20192020_298.html.csv,152,0
20192020_3.html.csv,100,0
20192020_30.html.csv,129,0
20192020_300.html.csv,136,1
20192020_302.html.csv,76,-1
20192020_303.html.csv,69,1
20192020_304.html.csv,81,-1
20192020_306.html.csv,149,0
20192020_309.html.csv,182,-1
20192020_311.html.csv,224,1
20192020_312.html.csv,95,0
20192020_316.html.csv,79,-1
20192020_318.html.csv,248,1
20192020_319.html.csv,222,-1
20192020_32.html.csv,54,0
20192020_321.html.csv,147,1
20192020_323.html.csv,166,1
20192020_324.html.csv,80,-1
20192020_325.html.csv,60,0
20192020_326.html.csv,128,-1
20192020_328.html.csv,37,0
20192020_329.html.csv,200,-1
20192020_332.html.csv,208,0
20192020_333.html.csv,73,0
20192020_335.html.csv,74,1
20192020_336.html.csv,76,-1
20192020_337.html.csv,201,1
20192020_338.html.csv,225,0
20192020_339.html.csv,160,-1
20192020_34.html.csv,118,0
20192020_340.html.csv,175,0
20192020_341.html.csv,171,1
20192020_342.html.csv,50,-1
20192020_349.html.csv,151,1
20192020_35.html.csv,152,1
20192020_350.html.csv,155,-1
20192020_351.html.csv,117,1
20192020_352.html.csv,107,0
20192020_354.html.csv,298,-1
20192020_355.html.csv,71,-1
20192020_356.html.csv,44,0
20192020_357.html.csv,167,-1
20192020_358.html.csv,193,1
20192020_36.html.csv,256,1
20192020_360.html.csv,148,0
20192020_362.html.csv,197,0
20192020_363.html.csv,186,-1
20192020_365.html.csv,185,0
20192020_366.html.csv,188,0
20192020_367.html.csv,101,0
20192020_369.html.csv,106,0
20192020_371.html.csv,130,0
20192020_375.html.csv,57,0
20192020_376.html.csv,213,-1
20192020_378.html.csv,83,0
20192020_380.html.csv,109,0
20192020_381.html.csv,99,0
20192020_382.html.csv,65,-1
20192020_383.html.csv,90,0
20192020_384.html.csv,121,0
20192020_385.html.csv,84,1
20192020_388.html.csv,157,-1
20192020_389.html.csv,328,-1
20192020_39.html.csv,61,1
20192020_390.html.csv,120,-1
20192020_392.html.csv,100,-1
20192020_40.html.csv,174,0
20192020_400.html.csv,156,-1
20192020_402.html.csv,93,-1
20192020_403.html.csv,162,-1
20192020_406.html.csv,116,-1
20192020_407.html.csv,158,0
20192020_409.html.csv,203,0
20192020_41.html.csv,198,-1
20192020_410.html.csv,94,-1
20192020_412.html.csv,88,-1
20192020_415.html.csv,58,0
20192020_417.html.csv,153,0
20192020_418.html.csv,66,0
20192020_419.html.csv,185,0
20192020_42.html.csv,64,1
20192020_420.html.csv,134,0
20192020_423.html.csv,80,-1
20192020_424.html.csv,44,0
20192020_425.html.csv,149,1
20192020_426.html.csv,138,-1
20192020_427.html.csv,67,0
20192020_428.html.csv,127,-1
20192020_429.html.csv,52,-1
20192020_43.html.csv,101,0
20192020_434.html.csv,128,-1
20192020_435.html.csv,349,0
20192020_437.html.csv,124,-1
20192020_439.html.csv,117,0
20192020_440.html.csv,111,0
20192020_442.html.csv,293,1
20192020_444.html.csv,94,0
20192020_445.html.csv,105,1
20192020_446.html.csv,124,1
20192020_448.html.csv,40,0
20192020_449.html.csv,119,-1
20192020_450.html.csv,97,0
20192020_451.html.csv,113,0
20192020_452.html.csv,168,0
20192020_453.html.csv,102,1
20192020_454.html.csv,141,-1
20192020_455.html.csv,276,1
20192020_457.html.csv,149,-1
20192020_458.html.csv,171,-1
20192020_460.html.csv,150,0
20192020_461.html.csv,136,0
20192020_462.html.csv,76,0
20192020_463.html.csv,104,0
20192020_464.html.csv,126,-1
20192020_469.html.csv,322,1
20192020_470.html.csv,257,-1
20192020_472.html.csv,79,-1
20192020_473.html.csv,170,1
20192020_474.html.csv,101,-1
20192020_475.html.csv,127,1
20192020_476.html.csv,306,0
20192020_478.html.csv,106,0
20192020_48.html.csv,118,-1
20192020_480.html.csv,63,0
20192020_481.html.csv,157,-1
20192020_482.html.csv,110,0
20192020_483.html.csv,156,1
20192020_484.html.csv,103,0
20192020_486.html.csv,154,0
20192020_487.html.csv,65,0
20192020_488.html.csv,91,0
20192020_489.html.csv,58,-1
20192020_49.html.csv,85,1
20192020_491.html.csv,192,-1
20192020_492.html.csv,116,0
20192020_493.html.csv,139,1
20192020_494.html.csv,187,0
20192020_497.html.csv,62,0
20192020_498.html.csv,160,-1
20192020_5.html.csv,130,-1
20192020_50.html.csv,108,0
20192020_500.html.csv,32,-1
20192020_502.html.csv,106,1
20192020_503.html.csv,227,-1
20192020_505.html.csv,146,0
20192020_506.html.csv,68,1
20192020_507.html.csv,188,-1
20192020_508.html.csv,136,-1
20192020_51.html.csv,108,-1
20192020_510.html.csv,192,-1
20192020_511.html.csv,143,-1
20192020_512.html.csv,115,0
20192020_513.html.csv,88,0
20192020_514.html.csv,112,-1
20192020_516.html.csv,90,0
20192020_517.html.csv,98,-1
20192020_518.html.csv,101,0
20192020_52.html.csv,105,0
20192020_520.html.csv,162,1
20192020_521.html.csv,303,0
20192020_522.html.csv,253,-1
20192020_523.html.csv,161,1
20192020_524.html.csv,121,1
20192020_525.html.csv,159,-1
20192020_528.html.csv,145,-1
20192020_529.html.csv,80,-1
20192020_53.html.csv,157,-1
20192020_530.html.csv,199,0
20192020_531.html.csv,139,-1
20192020_532.html.csv,142,0
20192020_533.html.csv,162,1
20192020_534.html.csv,76,0
20192020_535.html.csv,254,0
20192020_536.html.csv,194,-1
20192020_537.html.csv,139,1
20192020_54.html.csv,89,0
20192020_541.html.csv,143,1
20192020_544.html.csv,64,-1
20192020_546.html.csv,135,-1
20192020_551.html.csv,173,-1
20192020_552.html.csv,93,-1
20192020_555.html.csv,128,1
20192020_558.html.csv,159,-1
20192020_559.html.csv,183,0
20192020_56.html.csv,101,-1
20192020_560.html.csv,178,-1
20192020_561.html.csv,83,0
20192020_562.html.csv,140,-1
20192020_563.html.csv,249,0
20192020_564.html.csv,84,-1
20192020_567.html.csv,214,-1
20192020_568.html.csv,193,0
20192020_569.html.csv,107,-1
20192020_570.html.csv,188,-1
20192020_571.html.csv,208,-1
20192020_573.html.csv,76,0
20192020_575.html.csv,117,-1
20192020_576.html.csv,141,0
20192020_579.html.csv,96,-1
20192020_58.html.csv,123,1
20192020_582.html.csv,198,-1
20192020_583.html.csv,29,0
20192020_584.html.csv,127,0
20192020_586.html.csv,211,0
20192020_587.html.csv,134,1
20192020_588.html.csv,81,-1
20192020_59.html.csv,83,0
20192020_591.html.csv,65,1
20192020_592.html.csv,84,1
20192020_593.html.csv,94,1
20192020_594.html.csv,131,1
20192020_595.html.csv,293,1
20192020_596.html.csv,38,-1
20192020_597.html.csv,244,-1
20192020_599.html.csv,104,0
20192020_6.html.csv,42,-1
20192020_60.html.csv,104,-1
20192020_602.html.csv,133,-1
20192020_605.html.csv,75,0
20192020_606.html.csv,251,0
20192020_607.html.csv,64,0
20192020_608.html.csv,161,1
20192020_609.html.csv,127,-1
20192020_61.html.csv,78,-1
20192020_611.html.csv,25,-1
20192020_614.html.csv,89,0
20192020_615.html.csv,195,-1
20192020_616.html.csv,155,-1
20192020_617.html.csv,146,-1
20192020_618.html.csv,62,-1
20192020_619.html.csv,298,0
20192020_62.html.csv,130,-1
20192020_620.html.csv,108,-1
20192020_621.html.csv,141,-1
20192020_622.html.csv,227,1
20192020_623.html.csv,79,-1
20192020_624.html.csv,98,-1
20192020_625.html.csv,142,0
20192020_626.html.csv,144,0
20192020_629.html.csv,88,0
20192020_63.html.csv,36,-1
20192020_630.html.csv,126,0
20192020_632.html.csv,150,-1
20192020_633.html.csv,139,0
20192020_635.html.csv,70,0
20192020_636.html.csv,47,0
20192020_637.html.csv,170,-1
20192020_638.html.csv,114,0
20192020_639.html.csv,28,0
20192020_640.html.csv,216,-1
20192020_641.html.csv,171,-1
20192020_642.html.csv,161,1
20192020_644.html.csv,76,0
20192020_645.html.csv,125,1
20192020_646.html.csv,128,-1
20192020_648.html.csv,72,-1
20192020_649.html.csv,193,1
20192020_65.html.csv,148,-1
20192020_650.html.csv,213,-1
20192020_651.html.csv,41,0
20192020_653.html.csv,101,-1
20192020_654.html.csv,156,-1
20192020_655.html.csv,146,0
20192020_656.html.csv,352,0
20192020_657.html.csv,152,-1
20192020_659.html.csv,95,0
20192020_66.html.csv,135,-1
20192020_660.html.csv,198,0
20192020_661.html.csv,84,0
20192020_662.html.csv,131,-1
20192020_664.html.csv,107,-1
20192020_665.html.csv,0,0
20192020_666.html.csv,138,-1
20192020_669.html.csv,106,0
20192020_670.html.csv,26,0
20192020_671.html.csv,60,-1
20192020_672.html.csv,116,0
20192020_673.html.csv,143,0
20192020_674.html.csv,102,-1
20192020_675.html.csv,107,1
20192020_676.html.csv,3,0
20192020_677.html.csv,75,0
20192020_678.html.csv,58,0
20192020_679.html.csv,83,-1
20192020_68.html.csv,109,0
20192020_683.html.csv,310,-1
20192020_684.html.csv,76,-1
20192020_685.html.csv,130,0
20192020_686.html.csv,155,0
20192020_687.html.csv,210,-1
20192020_688.html.csv,160,0
20192020_691.html.csv,39,1
20192020_692.html.csv,178,-1
20192020_695.html.csv,77,0
20192020_696.html.csv,309,-1
20192020_697.html.csv,111,-1
20192020_699.html.csv,166,0
20192020_7.html.csv,115,0
20192020_70.html.csv,188,-1
20192020_700.html.csv,105,0
20192020_702.html.csv,111,0
20192020_703.html.csv,94,0
20192020_704.html.csv,132,-1
20192020_708.html.csv,139,-1
20192020_709.html.csv,234,0
20192020_71.html.csv,161,-1
20192020_712.html.csv,194,0
20192020_714.html.csv,123,-1
20192020_715.html.csv,177,1
20192020_716.html.csv,88,1
20192020_721.html.csv,281,-1
20192020_723.html.csv,49,-1
20192020_724.html.csv,173,1
20192020_727.html.csv,148,-1
20192020_729.html.csv,142,0
20192020_730.html.csv,9,0
20192020_733.html.csv,7,0
20192020_734.html.csv,201,0
20192020_735.html.csv,47,0
20192020_736.html.csv,45,0
20192020_737.html.csv,136,-1
20192020_739.html.csv,133,-1
20192020_743.html.csv,68,-1
20192020_744.html.csv,101,-1
20192020_745.html.csv,303,-1
20192020_746.html.csv,206,-1
20192020_748.html.csv,125,1
20192020_749.html.csv,108,-1
20192020_752.html.csv,8,0
20192020_755.html.csv,139,0
20192020_757.html.csv,1,0
20192020_758.html.csv,151,1
20192020_759.html.csv,60,-1
20192020_760.html.csv,6,0
20192020_761.html.csv,92,0
20192020_762.html.csv,329,1
20192020_763.html.csv,72,-1
20192020_764.html.csv,189,0
20192020_765.html.csv,75,1
20192020_766.html.csv,127,0
20192020_767.html.csv,229,0
20192020_768.html.csv,97,-1
20192020_77.html.csv,177,0
20192020_770.html.csv,126,-1
20192020_771.html.csv,104,1
20192020_772.html.csv,56,-1
20192020_773.html.csv,81,0
20192020_774.html.csv,143,-1
20192020_776.html.csv,74,0
20192020_777.html.csv,94,-1
20192020_779.html.csv,86,0
20192020_78.html.csv,147,0
20192020_780.html.csv,104,-1
20192020_781.html.csv,154,-1
20192020_782.html.csv,110,-1
20192020_784.html.csv,252,0
20192020_785.html.csv,79,0
20192020_787.html.csv,39,-1
20192020_788.html.csv,77,0
20192020_789.html.csv,46,0
20192020_79.html.csv,173,-1
20192020_790.html.csv,101,-1
20192020_791.html.csv,203,1
20192020_793.html.csv,76,1
20192020_796.html.csv,66,0
20192020_798.html.csv,300,-1
20192020_799.html.csv,128,-1
20192020_80.html.csv,111,0
20192020_800.html.csv,230,-1
20192020_804.html.csv,170,0
20192020_805.html.csv,98,-1
20192020_806.html.csv,92,0
20192020_807.html.csv,122,-1
20192020_808.html.csv,1,0
20192020_809.html.csv,77,-1
20192020_81.html.csv,41,1
20192020_810.html.csv,104,0
20192020_811.html.csv,216,-1
20192020_814.html.csv,127,-1
20192020_815.html.csv,69,1
20192020_816.html.csv,349,0
20192020_817.html.csv,134,-1
20192020_823.html.csv,80,0
20192020_824.html.csv,201,-1
20192020_825.html.csv,89,-1
20192020_827.html.csv,122,1
20192020_829.html.csv,33,-1
20192020_83.html.csv,227,1
20192020_831.html.csv,119,-1
20192020_834.html.csv,31,-1
20192020_835.html.csv,100,1
20192020_836.html.csv,103,0
20192020_838.html.csv,108,-1
20192020_839.html.csv,76,1
20192020_84.html.csv,131,1
20192020_840.html.csv,129,1
20192020_841.html.csv,107,-1
20192020_842.html.csv,0,0
20192020_844.html.csv,75,-1
20192020_846.html.csv,137,-1
20192020_847.html.csv,91,0
20192020_85.html.csv,274,0
20192020_850.html.csv,108,0
20192020_851.html.csv,93,0
20192020_852.html.csv,60,0
20192020_853.html.csv,155,-1
20192020_855.html.csv,94,-1
20192020_856.html.csv,121,0
20192020_857.html.csv,145,-1
20192020_858.html.csv,88,-1
20192020_859.html.csv,98,0
20192020_86.html.csv,136,0
20192020_860.html.csv,36,0
20192020_861.html.csv,88,-1
20192020_862.html.csv,150,0
20192020_866.html.csv,8,0
20192020_868.html.csv,142,0
20192020_869.html.csv,125,1
20192020_87.html.csv,130,0
20192020_872.html.csv,167,0
20192020_873.html.csv,89,-1
20192020_874.html.csv,221,-1
20192020_875.html.csv,103,-1
20192020_876.html.csv,67,-1
20192020_877.html.csv,105,-1
20192020_878.html.csv,246,1
20192020_879.html.csv,168,-1
20192020_88.html.csv,164,-1
20192020_880.html.csv,116,1
20192020_881.html.csv,172,1
20192020_882.html.csv,116,-1
20192020_885.html.csv,81,0
20192020_887.html.csv,109,1
20192020_888.html.csv,102,0
20192020_891.html.csv,146,-1
20192020_892.html.csv,120,-1
20192020_893.html.csv,101,0
20192020_894.html.csv,235,0
20192020_896.html.csv,94,0
20192020_897.html.csv,261,1
20192020_898.html.csv,152,-1
20192020_899.html.csv,106,-1
20192020_9.html.csv,130,-1
20192020_901.html.csv,112,-1
20192020_902.html.csv,8,-1
20192020_904.html.csv,96,-1
20192020_905.html.csv,125,0
20192020_907.html.csv,73,-1
20192020_91.html.csv,348,-1
20192020_912.html.csv,48,0
20192020_914.html.csv,98,0
20192020_915.html.csv,113,-1
20192020_916.html.csv,60,0
20192020_917.html.csv,100,1
20192020_918.html.csv,57,0
20192020_922.html.csv,146,-1
20192020_923.html.csv,0,0
20192020_926.html.csv,148,-1
20192020_928.html.csv,142,0
20192020_93.html.csv,161,1
20192020_930.html.csv,168,1
20192020_931.html.csv,199,-1
20192020_934.html.csv,29,0
20192020_935.html.csv,108,1
20192020_938.html.csv,133,0
20192020_939.html.csv,120,1
20192020_94.html.csv,99,1
20192020_940.html.csv,31,0
20192020_941.html.csv,244,1
20192020_942.html.csv,173,-1
20192020_945.html.csv,52,0
20192020_946.html.csv,116,-1
20192020_947.html.csv,39,0
20192020_948.html.csv,105,0
20192020_949.html.csv,92,0
20192020_95.html.csv,146,1
20192020_953.html.csv,50,0
20192020_957.html.csv,109,-1
20192020_959.html.csv,100,-1
20192020_96.html.csv,221,-1
20192020_960.html.csv,31,0
20192020_961.html.csv,116,0
20192020_962.html.csv,168,-1
20192020_963.html.csv,224,1
20192020_965.html.csv,195,1
20192020_966.html.csv,93,-1
20192020_968.html.csv,49,-1
20192020_97.html.csv,135,-1
20192020_970.html.csv,77,0
20192020_971.html.csv,93,1
20192020_972.html.csv,121,0
20192020_976.html.csv,108,0
20192020_977.html.csv,164,0
20192020_978.html.csv,79,0
20192020_979.html.csv,138,0
20192020_98.html.csv,238,0
20192020_981.html.csv,69,0
20192020_983.html.csv,66,0
20192020_984.html.csv,165,1
20192020_985.html.csv,156,-1
20192020_986.html.csv,206,-1
20192020_987.html.csv,112,-1
20192020_988.html.csv,109,-1
20192020_991.html.csv,6,1
20192020_992.html.csv,133,-1
20192020_996.html.csv,140,0
20192020_997.html.csv,185,-1
20192020_998.html.csv,144,1
